id,korean_name,english_name,kcd,vcode,support,primary_specialty,all_specialties,classification_source,status,orpha_code,orpha_name
645,상세불명의 뼈의 파젯병,"Paget’s disease of bone, unspecified",M88.9,V213,의료비(급여부분),정형외과,"[""정형외과""]",manual_primary_whitelist:\bpaget.?s disease of bone\b,분류완료,,
644,상세불명의 유전가족성 아밀로이드증,"Heredofamilial amyloidosis, unspecified",E85.2,V121,의료비(급여부분),미분류,[],,미분류,,
643,상세불명의 유전성 망막디스트로피,Unspecified hereditary retinal dystrophy,H35.59,V209,의료비(급여부분),안과,"[""안과""]",manual_primary_whitelist:\bretinal dystroph(y|ies)\b,분류완료,,
642,상세불명의 유전성 운동실조,"Hereditary ataxia, unspecified",G11.9,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,"[""신경과""]",manual_primary_whitelist:\bataxia\b,분류완료,,
641,상세불명의 이분척추,"Spina bifida, unspecified",Q05.9,V179,의료비(급여부분),미분류,[],,미분류,,
640,상세불명의 척수성 근위축,"Spinal muscular atrophy, unspecified",G12.9,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
639,상세불명의 폐정맥결합이상,"Anomalous pulmonary venous connection, unspecified",Q26.4,V150,의료비(급여부분),미분류,[],,미분류,,
638,색소망막염,Retinitis pigmentosa,H35.51,V209,의료비(급여부분),안과,"[""안과"", ""신경과""]",en_product3_181.xml; en_product3_189.xml,분류완료,791,Retinitis pigmentosa
637,색소성 담창구변성,Pigmentary pallidal degeneration,G23.0,V257,의료비(급여부분),미분류,[],,미분류,,
636,색소실조증,Incontinentia pigmenti,Q82.3,V900,의료비(급여부분),신경과,"[""신경과"", ""안과"", ""치과/구강악안면외과"", ""피부과""]",en_product3_181.xml; en_product3_187.xml; en_product3_189.xml; en_product3_197.xml,리뷰필요,464,Incontinentia pigmenti
635,색소피부건조증 그룹 A,Xeroderma pigmentosum Group A (XPA),없음,V900,의료비(급여부분),미분류,[],,미분류,,
634,샌드호프병,Sandhoff’s disease,E75.0,V117,의료비(급여부분),미분류,[],,미분류,,
633,샤르코-마리-투스질환,Charcot-Marie-Tooth disease,G60.0,V169,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
632,샤이에증후군,Scheie syndrome,E76.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",내분비대사내과,"[""내분비대사내과"", ""신경과"", ""안과"", ""정형외과""]",en_product3_150.xml; en_product3_181.xml; en_product3_189.xml; en_product3_199.xml,분류완료,93474,Scheie syndrome
631,샤프-양 증후군,Schaaf-Yang syndrome,없음,V900,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""산부인과/생식의학"", ""신경과""]",en_product3_181.xml; en_product3_193.xml; en_product3_201.xml; en_product3_205.xml,리뷰필요,398069,Schaaf-Yang syndrome
630,"석회증, 레이노현상, 식도기능장애, 경지증(硬指症), 모세혈관확장의 조합","Combination of calcinosis, Raynaud’s phenomenon, (o)esophageal dysfunction, sclerodactyly, telangiectasia",M34.1,V138,의료비(급여부분),미분류,[],,미분류,,
629,"섞임증, 45, X/46, XX 또는 XY","Mosaicism, 45, X/46, XX or XY",Q96.3,V021,의료비(급여부분),미분류,[],,미분류,,
628,"섞임증, 이상성염색체를 가진 45, X/기타 세포열","Mosaicism, 45, X/other cell line(s) with abnormal sex chromosome",Q96.4,V021,의료비(급여부분),미분류,[],,미분류,,
627,선조성골병증-두개경화증,Osteopathia striata-cranial sclerosis,없음,V900,의료비(급여부분),미분류,[],,미분류,,
626,선천녹내장,Congenital glaucoma,Q15.0,V900,의료비(급여부분),안과,"[""안과""]",en_product3_189.xml,분류완료,98976,Congenital glaucoma
625,선천복벽탈장,Omphalocele,Q79.2,V155,의료비(급여부분),미분류,[],,미분류,660,Omphalocele
624,선천성 간 섬유증,Congenital liver fibrosis,Q44.6,V900,의료비(급여부분),미분류,[],,미분류,,
623,선천성 경상 운동 장애,Congenital mirror movement (CMM) disorder,없음,V900,의료비(급여부분),미분류,[],,미분류,,
622,선천성 고인슐린혈증,Congenital hyperinsulinaemia,E16.10,V900,의료비(급여부분),미분류,[],,미분류,,
621,선천성 골경화증,Osteosclerosis congenita,Q77.4,V228,의료비(급여부분),미분류,[],,미분류,,
620,선천성 관상동맥류,Congenital coronary(artery) aneurysm,Q24.5,V148,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml,분류완료,95491,Congenital coronary artery aneurysm
619,선천성 근긴장증 NOS,Myotonia congenita NOS,G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
618,선천성 근디스트로피 NOS,Congenital muscular dystrophy NOS,G71.2,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
617,선천성 근위축,Amyotrophia congenita,Q79.8,V155,의료비(급여부분),미분류,[],,미분류,,
616,선천성 근육병증,Congenital myopathies,G71.2,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
615,선천성 기능성 단장 증후군,Congenital functional short bowel syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,,
614,선천성 뇌하수체기능저하증,Congenital hypopituitarism,E23.0,V900,의료비(급여부분),미분류,[],,미분류,,
613,선천성 니코틴아마이드 아데닌 다이뉴클레오타이드 결핍 질환,Congenital nicotinamide adenien dinucleotide deficiency disease,없음,V900,의료비(급여부분),미분류,[],,미분류,,
612,선천성 다발관절만곡증,Arthrogryposis multiplex congenita,Q74.3,V292,의료비(급여부분),미분류,[],,미분류,1037,Arthrogryposis multiplex congenita
611,선천성 당화장애,Congenital disorder of glycosylation,없음,V900,의료비(급여부분),내분비대사내과,"[""내분비대사내과""]",en_product3_150.xml,분류완료,137,Congenital disorder of glycosylation
610,선천성 대동맥판기능부전,Congenital aortic insufficiency,Q23.1,V147,의료비(급여부분),미분류,[],,미분류,,
609,선천성 대동맥판역류,Congenital aortic regurgitation,Q23.1,V147,의료비(급여부분),미분류,[],,미분류,,
608,선천성 대동맥판폐쇄,Congenital aortic atresia,Q23.0,V147,의료비(급여부분),미분류,[],,미분류,,
607,선천성 대동맥판하협착,Congenital subaortic stenosis,Q24.4,V270,의료비(급여부분),미분류,[],,미분류,,
606,선천성 대동맥판협착,Congenital aortic stenosis,Q23.0,V147,의료비(급여부분),미분류,[],,미분류,,
605,선천성 무거핵구성 혈소판감소증,Congenital amegakaryocytic thrombocytopenia,없음,V900,의료비(급여부분),혈액종양내과,"[""혈액종양내과""]",en_product3_194.xml,분류완료,3319,Congenital amegakaryocytic thrombocytopenia
604,선천성 무과립구증,Congenital agranulocytosis,D70,V108,의료비(급여부분),미분류,[],,미분류,,
603,선천성 무피브리노젠혈증,Congenital afibrinogenaemia,D68.2,V009,의료비(급여부분),미분류,[],,미분류,,
602,선천성 무형성(순수)적혈구,"Aplasia, (pure) red cell (of) congenital",D61.0,V023,의료비(급여부분),미분류,[],,미분류,,
601,선천성 및 발달성 근무력증,Congenital and developmental myasthenia,G70.2,V012,의료비(급여부분),미분류,[],,미분류,,
600,선천성 반척추,Congenital hemivertebra,없음,V900,의료비(급여부분),미분류,[],,미분류,,
599,선천성 부신증식증,Congenital adrenal hyperplasia,E25.0,V115,의료비(급여부분),내분비대사내과,"[""내분비대사내과""]",en_product3_193.xml,분류완료,418,Congenital adrenal hyperplasia
598,선천성 비진행성 운동실조,Congenital nonprogressive ataxia,G11.0,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,"[""신경과""]",manual_primary_whitelist:\bataxia\b,분류완료,,
597,선천성 수포성 비늘모양홍색피부증,Congenital bullous ichthyosiform erythroderma,Q80.3,V900,의료비(급여부분),미분류,[],,미분류,,
596,선천성 승모판기능부전,Congenital mitral insufficiency,Q23.3,V147,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",manual_primary_whitelist:\bmitral (atresia|insufficiency|stenosis)\b,분류완료,,
595,선천성 승모판폐쇄,Congenital mitral atresia,Q23.2,V147,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",manual_primary_whitelist:\bmitral (atresia|insufficiency|stenosis)\b,분류완료,,
594,선천성 승모판협착,Congenital mitral stenosis,Q23.2,V147,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_148.xml,분류완료,99057,Congenital mitral stenosis
593,선천성 신증후군(핀란드형),Congenital nephrotic syndrome(Finnish type),N04,V900,의료비(급여부분),신장내과,"[""신장내과""]",en_product3_188.xml,분류완료,839,"Congenital nephrotic syndrome, Finnish type"
592,선천성 심근병증,Congenital cardiomyopathy,I42.4,V127,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",manual_primary_whitelist:\bcardiomyopath(y|ies)\b,분류완료,,
591,"선천성 심장결손, 이상형태성 얼굴 특징 및 지적발달장애","Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder (CHDFIDD)",없음,V900,의료비(급여부분),미분류,[],,미분류,,
590,선천성 심장차단,Congenital heart block,Q24.6,V271,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_146.xml,분류완료,60041,Congenital heart block
589,선천성 염화물 설사,Congenital chloride diarrhea,없음,V900,의료비(급여부분),소화기내과,"[""소화기내과""]",en_product3_152.xml,분류완료,53689,Congenital chloride diarrhea
588,선천성 이상각화증,Congenital dyskeratosis,Q82.8,V900,의료비(급여부분),미분류,[],,미분류,,
587,선천성 이상근긴장증,Paramyotonia congenita,G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",신경과,"[""신경과""]",en_product3_181.xml,분류완료,684,Paramyotonia congenita of Von Eulenburg
586,선천성 이상식작용증,Congenital dysphagocytosis,D71,V109,의료비(급여부분),미분류,[],,미분류,,
585,선천성 적혈구조혈이상빈혈,Congenital dyserythropoietic anaemia,D64.4,V220,의료비(급여부분),미분류,[],,미분류,,
584,선천성 전신지방이상증,Congenital systemic lipodystrophy,E88.1,V900,의료비(급여부분),미분류,[],,미분류,,
583,선천성 젖당분해효소결핍,Congenital lactase deficiency,E73.0,V117,의료비(급여부분),소화기내과,"[""소화기내과"", ""내분비대사내과""]",en_product3_150.xml; en_product3_152.xml,분류완료,53690,Congenital lactase deficiency
582,선천성 중추성 무호흡증,Congenital central hypoventilation syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""호흡기내과""]",en_product3_181.xml; en_product3_184.xml,분류완료,661,Congenital central hypoventilation syndrome
581,선천성 지카 바이러스 질환,Congenital Zika virus disease,P35.4,V900,의료비(급여부분),미분류,[],,미분류,,
580,선천성 짧은힘줄,Congenital shortening of tendon,Q79.8,V155,의료비(급여부분),미분류,[],,미분류,,
579,선천성 풍진증후군,Congenital rubella syndrome,P35.0,V900,의료비(급여부분),신경과,"[""신경과"", ""안과""]",en_product3_181.xml; en_product3_189.xml,리뷰필요,290,Congenital rubella syndrome
578,선천성 협착띠,Congenital constricting bands,Q79.8,V155,의료비(급여부분),미분류,[],,미분류,,
577,선천성 호중구감소,Congenital neutropenia,D70,V108,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과""]",en_product3_195.xml,분류완료,101987,Congenital neutropenia
576,선천성 횡격막탈장,Congenital diaphragmatic hernia,Q79.0,V155,의료비(급여부분),호흡기내과,"[""호흡기내과""]",en_product3_184.xml,분류완료,2140,Congenital diaphragmatic hernia
575,선천성짧은장증후군,Congenital Short Bowel Syndrome,Q43.8,V900,의료비(급여부분),소화기내과,"[""소화기내과""]",en_product3_152.xml,분류완료,2301,Congenital short bowel syndrome
574,설파테이스결핍,Sulfatase deficiency,E75.2,V117,의료비(급여부분),미분류,[],,미분류,,
573,"섬모체, 원발성 이상운동증","ciliary, primary Dyskinesia",J39.8,V900,의료비(급여부분),미분류,[],,미분류,,
572,성인발병 스틸병,Adult-onset Still’s disease,M06.1,V298,의료비(급여부분),미분류,[],,미분류,,
571,성인의 킨뵉병,Kienböck’s disease of adults,M93.1,V299,의료비(급여부분),미분류,[],,미분류,,
570,성인형 GM₂-강글리오시드증,Adult GM₂gangliosidosis,E75.0,V117,의료비(급여부분),미분류,[],,미분류,,
569,성인형 척수성 근위축,Adult form spinal muscular atrophy,G12.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
568,"성장지연, 지적발달장애, 근기능저하 및 간병증","Growth retardations, impaired intellectual development, hypotonia, and hepatopathy (GRIDHH)",없음,V900,의료비(급여부분),미분류,[],,미분류,,
567,성장호르몬의 과잉생산,Overproduction of growth hormone,E22.0,V112,의료비(급여부분),미분류,[],,미분류,,
566,세뇨관-간질신장병증 동반 전신홍반루푸스,Systemic lupus erythematosus with tubulo-interstitial nephropathy,M32.1,V136,의료비(급여부분),미분류,[],,미분류,,
565,세망세포발생이상을 동반한 중증복합면역결핍,Severe combined immunodeficiency [SCID] with reticular dysgenesis,D81.0,V111,의료비(급여부분),미분류,[],,미분류,,
564,세망조직구종(거대세포),Reticulohistiocytoma(giant-cell),D76.3,V110,의료비(급여부분),미분류,[],,미분류,,
563,세포막수용체복합체[CR3]결손,Cell membrane receptor complex [CR3] defect,D71,V109,의료비(급여부분),미분류,[],,미분류,,
562,소뇌무발생,Cerebellar agenesis,Q04.3,V900,의료비(급여부분),미분류,[],,미분류,,
561,"소뇌위축, 시력장애, 정신운동지체","Cerebellar atrophy, visual impairment, and psychomotor retardation [CAVIPMR]",없음,V900,의료비(급여부분),미분류,[],,미분류,,
560,소두증 골형성이상 원시성 난쟁이증 유형2,Microcephalic osteodysplastic primordial dwarfism type II,없음,V900,의료비(급여부분),정형외과,"[""정형외과"", ""내분비대사내과"", ""신경과""]",en_product3_181.xml; en_product3_193.xml; en_product3_199.xml,분류완료,2637,Microcephalic osteodysplastic primordial dwarfism type II
559,"소두증, 언어장애,그리고 보행이상을 동반한 신경발달 이상(NARS1 관련)","Neurodevelopmental disorder with microcephaly, impaired language, and gait abnormalities",없음,V900,의료비(급여부분),미분류,[],,미분류,,
558,소발작뇌전증지속상태,Petit mal status epilepticus,G41.1,V125,의료비(급여부분),신경과,"[""신경과""]",manual_primary_whitelist:뇌전증,분류완료,,
557,소사구체이상을 동반한 신증후군,Nephrotic syndrome with minor glomerular abnormality,N04.0,V263,의료비(급여부분),미분류,[],,미분류,,
556,소아기의 진행성 연수마비[파지오-론데],Progressive bulbar palsy of childhood [Fazio-Londe],G12.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
555,소아성 폴립증 증후군,Juvenile polyposis syndrome,없음,V900,의료비(급여부분),소화기내과,"[""소화기내과"", ""혈액종양내과""]",en_product3_152.xml; en_product3_202.xml,분류완료,2929,Juvenile polyposis syndrome
554,"소아형, Ⅱ형 척수성 근위축","Childhood form, type Ⅱ spinal muscular atrophy",G12.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
553,소이증(小耳症),Microtia,Q17.2,V291,의료비(급여부분),이비인후과,"[""이비인후과""]",en_product3_200.xml,분류완료,83463,Microtia
552,소장 및 대장 모두의 크론병,Crohn’s disease of both small and large intestine,K50.8,V130,의료비(급여부분),미분류,[],,미분류,,
551,소장의 크론병,Crohn’s disease of small intestine,K50.0,V130,의료비(급여부분),미분류,[],,미분류,,
550,소토스 증후군,Sotos syndrome,Q87.3,V244,의료비(급여부분),신경과,"[""신경과"", ""안과"", ""정형외과"", ""혈액종양내과""]",en_product3_181.xml; en_product3_189.xml; en_product3_199.xml; en_product3_202.xml,리뷰필요,821,Sotos syndrome
549,손발바닥농포증,Pustulosis palmaris et plantaris,L40.3,V313,의료비(급여부분),피부과,"[""피부과""]",en_product3_187.xml,분류완료,163927,Pustulosis palmaris et plantaris
548,손발톱무릎뼈 증후군,Nail patella syndrome,Q87.2,V243,의료비(급여부분),신장내과,"[""신장내과"", ""안과"", ""정형외과"", ""피부과""]",en_product3_187.xml; en_product3_188.xml; en_product3_189.xml; en_product3_199.xml,리뷰필요,2614,Nail-patella syndrome
547,송과선 기능이상,Pineal gland dysfunction,E34.8,V166,의료비(급여부분),미분류,[],,미분류,,
546,쇄골두개골이골증,Cleidocranial dysostosis,Q74.0,V900,의료비(급여부분),정형외과,"[""정형외과"", ""치과/구강악안면외과""]",en_product3_197.xml; en_product3_199.xml,분류완료,1452,Cleidocranial dysplasia
545,수근반달뼈의 골연골증(연소성)[킨뵉],Osteochondrosis (juvenile) of carpal lunate [Kienbock],M92.2,V299,의료비(급여부분),미분류,[],,미분류,,
544,수두증을 동반한 상세불명의 이분척추,Unspecified spina bifida with hydrocephalus,Q05.4,V179,의료비(급여부분),미분류,[],,미분류,,
543,수두증을 동반한 이분경추,Cervical spina bifida with hydrocephalus,Q05.0,V179,의료비(급여부분),미분류,[],,미분류,,
542,수두증을 동반한 이분요천추,Lumbosacral spina bifida with hydrocephalus,Q05.2,V179,의료비(급여부분),미분류,[],,미분류,,
541,수두증을 동반한 이분요추,Lumbar spina bifida with hydrocephalus,Q05.2,V179,의료비(급여부분),미분류,[],,미분류,,
540,수두증을 동반한 이분척추,Dorsal spina bifida with hydrocephalus,Q05.1,V179,의료비(급여부분),미분류,[],,미분류,,
539,수두증을 동반한 이분천추,Sacral spina bifida with hydrocephalus,Q05.3,V179,의료비(급여부분),미분류,[],,미분류,,
538,수두증을 동반한 이분흉요추,Thoracolumbar spina bifida with hydrocephalus,Q05.1,V179,의료비(급여부분),미분류,[],,미분류,,
537,수두증을 동반한 이분흉추,Thoracic spina bifida with hydrocephalus,Q05.1,V179,의료비(급여부분),미분류,[],,미분류,,
536,수두증이 없는 이분경추,Cervical spina bifida without hydrocephalus,Q05.5,V179,의료비(급여부분),미분류,[],,미분류,,
535,수두증이 없는 이분요추,Lumbar spina bifida without hydrocephalus,Q05.7,V179,의료비(급여부분),미분류,[],,미분류,,
534,수두증이 없는 이분천골,Sacral spina bifida without hydrocephalus,Q05.8,V179,의료비(급여부분),미분류,[],,미분류,,
533,수두증이 없는 이분흉추,Thoracic spina bifida without hydrocephalus,Q05.6,V179,의료비(급여부분),미분류,[],,미분류,,
532,수정혈관전위,Corrected transposition,Q20.5,V144,의료비(급여부분),미분류,[],,미분류,,
531,수초 희소돌기아교세포 당단백질 항체 관련 질환,Myelin oligodendrocyte glycoprotein antibody associated diseases [MOGAD],G37.8,V900,의료비(급여부분),미분류,[],,미분류,,
530,수포성 유사천포창,Bullous pemphigoid,L12.0,V211,의료비(급여부분),피부과,"[""피부과""]",en_product3_187.xml,분류완료,703,Bullous pemphigoid
529,숙신알데히드 탈수소효소 결핍(증),Succinic semialdehyde dehydrogenase deficiency (SSADHD),E72.8,V900,의료비(급여부분),미분류,[],,미분류,,
528,순환성 호중구감소,Cyclic neutropenia,D70,V108,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과""]",en_product3_195.xml,분류완료,2686,Cyclic neutropenia
527,쉐그렌-라손 증후군,Sjogren-Larsson syndrome,Q87.1,V158,의료비(급여부분),피부과,"[""피부과"", ""내분비대사내과"", ""신경과"", ""안과""]",en_product3_150.xml; en_product3_181.xml; en_product3_187.xml; en_product3_189.xml,분류완료,816,Sjögren-Larsson syndrome
526,쉬프린첸-골드베르그 증후군,Shprintzen-Goldberg syndrome,없음,V900,의료비(급여부분),류마티스내과/면역내과,"[""류마티스내과/면역내과"", ""신경과"", ""정형외과""]",en_product3_181.xml; en_product3_196.xml; en_product3_199.xml,리뷰필요,2462,Shprintzen-Goldberg syndrome
525,쉬한증후군,Sheehan syndrome,E23.0,V165,의료비(급여부분),내분비대사내과,"[""내분비대사내과""]",en_product3_193.xml,분류완료,91355,Sheehan syndrome
524,쉰젤 기드온 증후군,Schinzel Giedion syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과"", ""신장내과"", ""혈액종양내과""]",en_product3_181.xml; en_product3_188.xml; en_product3_202.xml,리뷰필요,798,Schinzel-Giedion syndrome
523,슈바크만-다이아몬드 증후군,Schwachman-Diamond syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,,
522,스미스-렘리-오피츠 증후군,Smith-Lemli-Opitz syndrome,Q87.1,V158,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""비뇨의학과"", ""신경과"", ""신장내과"", ""안과"", ""정형외과""]",en_product3_150.xml; en_product3_181.xml; en_product3_185.xml; en_product3_188.xml; en_product3_189.xml; en_product3_193.xml; en_product3_199.xml,리뷰필요,818,Smith-Lemli-Opitz syndrome
521,스미스-마제니스 증후군,Smith-Magenis syndrome,Q93.5,V217,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신경과""]",en_product3_181.xml; en_product3_193.xml,리뷰필요,819,Smith-Magenis syndrome
520,스미스-킹스모어 증후군,Smith-Kingsmore syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,457485,Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome
519,스크라반-디어도르프 증후군,Skraban-Deardorff syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,513456,Intellectual disability-seizures-abnormal gait-facial dysmorphism syndrome
518,스타르가르트병,Stargardt’s disease,H35.58,V209,의료비(급여부분),안과,"[""안과""]",,미분류,,
517,스터지-베버(-디미트리) 증후군,Sturge-Weber(-Dimitri) syndrome,Q85.8,V216,의료비(급여부분),안과,"[""신경과"", ""심장내과/소아심장과"", ""안과"", ""이비인후과"", ""치과/구강악안면외과"", ""피부과""]",en_product3_181.xml; en_product3_187.xml; en_product3_189.xml; en_product3_198.xml; en_product3_200.xml; en_product3_209.xml,리뷰필요,3205,Sturge-Weber syndrome
516,스티클러 증후군,Sticklers syndrome,Q87.0,V900,의료비(급여부분),안과,"[""안과""]",,미분류,,
515,스필마이어-보그트병,Spielmeyer-Vogt’s disease,E75.4,V117,의료비(급여부분),미분류,[],,미분류,,
514,스휘르스-호에이메이커스 증후군,Schuurs-Hoeijmakers syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,329224,Schuurs-Hoeijmakers syndrome
513,시니어-로켄 증후군,Senior-Loken syndrome,없음,V900,의료비(급여부분),신장내과,"[""신장내과"", ""안과""]",en_product3_188.xml; en_product3_189.xml,분류완료,3156,Senior-Loken syndrome
512,시스타타이오닌뇨증,Cystathioninuria,E72.1,V117,의료비(급여부분),내분비대사내과,"[""내분비대사내과""]",en_product3_150.xml,분류완료,212,Cystathioninuria
511,시스틴뇨증,Cystinuria,E72.0,V117,의료비(급여부분),신장내과,"[""신장내과"", ""내분비대사내과""]",en_product3_150.xml; en_product3_188.xml,분류완료,214,Cystinuria
510,시스틴증,Cystinosis,E72.0,V117,의료비(급여부분),내분비대사내과,"[""내분비대사내과"", ""신장내과"", ""정형외과""]",en_product3_150.xml; en_product3_188.xml; en_product3_193.xml; en_product3_199.xml,분류완료,213,Cystinosis
509,시스틴축적병,Cystine storage disease,E72.0,V117,의료비(급여부분),미분류,[],,미분류,,
508,시신경척수염[데빅병],Neuromyelitis optica[Devic],G36.0,V276,의료비(급여부분),미분류,[],,미분류,,
507,시알산증[뮤코지질증Ⅰ],Sialidosis[mucolipidosisⅠ],E77.1,V117,의료비(급여부분),미분류,[],,미분류,,
506,시클 증후군,Seckel syndrome,Q87.1,V158,의료비(급여부분),정형외과,"[""정형외과"", ""신경과""]",en_product3_181.xml; en_product3_199.xml,분류완료,808,Seckel syndrome
505,시트룰린혈증,Citrullinaemia,E72.2,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥",미분류,[],,미분류,,
504,시프림-히츠-바이스 증후군,Sifrim-Hitz-Weiss syndrome,없음,V900,의료비(급여부분),신경과,"[""신경과""]",en_product3_181.xml,분류완료,653712,CHD4-related neurodevelopmental disorder
503,신경근육긴장[아이작스],Neuromyotonia[Isaacs],G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
502,신경눈심장비뇨생식계 증후군,Neurooculocardiogenitourinary syndrome,없음,V900,의료비(급여부분),비뇨의학과,"[""비뇨의학과"", ""신경과"", ""심장내과/소아심장과"", ""안과""]",en_product3_148.xml; en_product3_181.xml; en_product3_185.xml; en_product3_189.xml,리뷰필요,684305,Neurooculocardiogenitourinary syndrome
501,신경병성 유전가족성 아밀로이드증,Neuropathic heredofamilial amyloidosis,E85.1,V121,의료비(급여부분),미분류,[],,미분류,,
500,신경섬유종증(비악성),Neurofibromatosis (nonmalignant),Q85.0,V156,의료비(급여부분),미분류,[],,미분류,,
499,"신경섬유종증(비악성) 1형, 2형","Neurofibromatosis(nonmalignant) type 1, type 2",Q85.0,V156,의료비(급여부분),미분류,[],,미분류,,
498,신경세포세로이드라이포푸스신증,Neuronal ceroid lipofuscinosis,E75.4,V117,의료비(급여부분),신경과,"[""신경과"", ""내분비대사내과"", ""안과""]",en_product3_150.xml; en_product3_181.xml; en_product3_189.xml,분류완료,216,Neuronal ceroid lipofuscinosis
497,신생아의 호흡곤란증후군,Respiratory distress syndrome of newborn,P22.0,V142,의료비(급여부분),미분류,[],,미분류,,
496,신세뇨관 발생이상,Renal tubular dysgenesis,없음,V900,의료비(급여부분),신장내과,"[""신장내과""]",en_product3_188.xml,분류완료,3033,Renal tubular dysgenesis
495,신세뇨관-간질성 장애을(를) 동반한 쉐그렌증후군,Sjogren’s syndrome with renal tubulo-interstitial disorder,M35.0,V139,의료비(급여부분),미분류,[],,미분류,,
494,신장 안결손 증후군,Renal coloboma syndrome,없음,V900,의료비(급여부분),신장내과,"[""신장내과"", ""안과""]",en_product3_188.xml; en_product3_189.xml,리뷰필요,1475,Renal coloboma syndrome
493,신장병증을 동반하는 다중심 수근골 족근골 골용해 증후군,Multicentric Carpo-tarsal Osteolysis with nephropathy syndrome,없음,V900,의료비(급여부분),미분류,[],,미분류,,
492,신장성 요붕증,Nephrogenic diabetes insipidus,N25.1,V141,의료비(급여부분),신장내과,"[""신장내과""]",en_product3_188.xml,분류완료,223,Arginine vasopressin resistance
491,신장침범 동반 전신홍반루푸스,Systemic lupus erythematosus with kidney involvement,M32.1,V136,의료비(급여부분),미분류,[],,미분류,,
490,심내막심근(열대성)섬유증,Endomyocardial(tropical) fibrosis,I42.3,V127,의료비(급여부분),미분류,[],,미분류,,
489,심내막심근(호산구성)병,Endomyocardial(eosinophilic) disease,I42.3,V127,의료비(급여부분),미분류,[],,미분류,,
488,심내막염 동반 전신홍반루푸스,Systemic lupus erythematosus with endocarditis,M32.1,V136,의료비(급여부분),미분류,[],,미분류,,
487,심내막융기결손,Endocardial cushion defect,Q21.2,V269,의료비(급여부분),미분류,[],,미분류,,
486,심내막탄력섬유증,Endocardial fibroelastosis,I42.4,V127,의료비(급여부분),심장내과/소아심장과,"[""심장내과/소아심장과""]",en_product3_146.xml,분류완료,2022,Endocardial fibroelastosis
485,심방부속물의 이성질현상,Isomerism of atrial appendages,Q20.6,V900,의료비(급여부분),미분류,[],,미분류,,
484,심실내번,Ventricular inversion,Q20.5,V144,의료비(급여부분),미분류,[],,미분류,,
483,심실대혈관연결불일치,Discordant ventriculoarterial connection,Q20.3,V144,의료비(급여부분),미분류,[],,미분류,,
482,심장글리코젠증,Cardiac glycogenosis,E74.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비",미분류,[],,미분류,,
